61,68,109,32,66.78688524590164,83.0,29.40955278844512,864.92179521634,0.4403492194637094,178,32,85.55882352941177,71.0,42.3154756675245,1790.599480968858,0.4945775774134868,0.7898850440979004,1.8835067749023438e-05,0.07471401691436767,0.0001970529556274414,0.17550803842226972,0.0308030715508329,2.349064414826278,0.7990748882293701,0.0,0.06675398527686276,1.1920928955078125e-06,0.1699821372494383,0.02889392698388688,2.546396841243798,4.4828410148620605,4.472517013549805,4074,5818,908.7986806789219,1300.8335088215338,4.006139318751643,2.4501601030516893,4.096879261695457,2.3731972504767085,13.607442199659852,15.203966758312873,2
25,28,108,32,68.4,83.0,28.064212085857676,787.6,0.41029549833125256,250,32,100.71428571428571,76.5,59.94334059453688,3593.204081632653,0.5951821051939832,0.18230104446411133,2.5987625122070312e-05,0.026875466108322144,0.0002905130386352539,0.054440664475590775,0.002963785948543851,2.0256640110413904,0.18228983879089355,0.0,0.02352840812117965,1.1920928955078125e-06,0.0532308635246642,0.0028335248315814253,2.2624082024804384,0.6450111865997314,0.6352670192718506,1710,2820,2651.116810879683,4439.078237104631,3.1257162534729837,1.737294694740323,3.170357695583689,1.5823709904345564,38.75901770291934,44.07595412728002,2
18,20,97,32,63.5,83.0,28.531172036524854,814.0277777777778,0.4493097958507851,259,32,97.9,69.5,68.77783073054863,4730.389999999999,0.7025314681363496,4.058037996292114,3.218650817871094e-05,0.2604810630573946,0.004842042922973633,0.9520280229546156,0.9063573564908742,3.654883820651657,4.064801931381226,0.0,0.23261153070550217,1.9073486328125e-06,0.9059237567762113,0.820697853091524,3.894578028993567,4.428178071975708,4.419619083404541,1143,1958,258.1197010196184,443.0246052996279,2.7827108503661546,0.35519119714557373,2.7749798312729568,0.3205247837040929,4.064877181411314,4.52527686720764,2
29,31,115,32,65.58620689655173,83.0,31.380333442965142,984.7253269916766,0.4784593427160826,293,32,94.80645161290323,69.0,65.43079050014194,4281.188345473465,0.690151243791902,0.14479589462280273,2.9087066650390625e-05,0.010075288159506661,0.0018099546432495117,0.027194882068636433,0.0007395616107270434,2.6991666777268666,0.15554380416870117,0.0,0.00909273624420166,2.0265579223632812e-06,0.02877028394130254,0.0008277292380631708,3.164095291958902,0.2821080684661865,0.2727820873260498,1902,2939,6742.097134410651,10774.167867141088,3.2469848031914568,1.8481125640733005,3.2263697917760816,1.4564441654821054,102.79748522497839,113.6438257507226,2
30,35,101,32,66.33333333333333,83.0,28.510037218885248,812.8222222222222,0.4297995560635967,215,32,83.28571428571429,71.0,45.354836836767426,2057.061224489795,0.5445692244551834,3.3989710807800293,2.7894973754882812e-05,0.14477731441629343,0.00034689903259277344,0.6191858591726696,0.383391128199397,4.276815478095272,3.409821033477783,0.0,0.12317338410545797,1.1920928955078125e-06,0.5763473646626107,0.33217628475353633,4.679155069484463,4.19854211807251,4.187895059585571,1990,2915,473.97404718988037,696.0537354745619,3.3003640844143094,0.810824057131928,3.417546722870626,0.7525999543602376,7.145337394822317,8.357420494548771,2
48,54,104,32,65.875,83.0,28.73196898346277,825.5260416666666,0.436158921950099,306,32,96.72222222222223,71.0,65.13274668980284,4242.274691358024,0.6734000232145038,0.684412956237793,9.059906005859375e-06,0.04108613095384963,0.0005788803100585938,0.13609588505657066,0.01852208992933129,3.3124531781647097,0.6928799152374268,0.0,0.03623875581993247,1.1920928955078125e-06,0.13064830889296858,0.01706898061659253,3.6052095591291757,1.9310481548309326,1.920654058456421,3162,5223,1637.4526922539847,2719.386126306154,3.7684449230251236,1.7010738868006945,3.7900143060786577,1.5849792058414838,24.85696686533563,28.115422328265808,2
65,65,112,32,66.33846153846154,83.0,31.974161165674396,1022.3469822485206,0.4819852680354442,368,32,112.81538461538462,71.0,86.67443812827443,7512.458224852072,0.7682856236653264,0.7858250141143799,1.3113021850585938e-05,0.05116553232073784,0.0023020505905151367,0.13383756165540148,0.017912492909863395,2.6157758081441074,0.7857120037078857,0.0,0.051055341958999634,2.86102294921875e-06,0.1347669519814006,0.018162131346357135,2.639624901339926,3.2745940685272217,3.2675418853759766,4312,7333,1316.8044373632426,2244.194644548905,4.051984920148668,2.5280188982292855,3.9174015103730992,2.454160943590913,19.849788596616598,19.892629468932068,2
61,70,113,32,69.09836065573771,83.0,29.90241227071208,894.1542596076323,0.43275139941006807,285,32,93.1,71.0,56.99853381572948,3248.832857142857,0.6122291494707786,0.4835801124572754,1.2874603271484375e-05,0.020072396596272787,0.00016105175018310547,0.07030509200474679,0.004942805961795911,3.502575871672525,0.4931650161743164,0.0,0.017281708510025688,9.5367431640625e-07,0.06757941042460981,0.004566976713337861,3.9104588753713077,1.2043437957763672,1.1924378871917725,4215,6517,3499.8312066554436,5465.2741832513675,4.008320288791127,2.068631956327071,4.079859943847576,1.8836774041236277,50.64998899311555,58.70326727445077,2
28,32,105,32,65.35714285714286,83.0,29.516598581759634,871.2295918367348,0.45162008758976485,317,32,97.625,69.0,71.54751480659549,5119.046875,0.732881073563078,0.4813370704650879,3.790855407714844e-05,0.0284507362930863,0.0004680156707763672,0.095032900118621,0.009031252104955798,3.3402615362792765,0.4888918399810791,0.0,0.024515544214556293,9.5367431640625e-07,0.09110974142648123,0.00830098498280027,3.716407052974338,0.7681698799133301,0.7599818706512451,1830,3124,2382.2855436696796,4110.624372293218,3.222892714631585,1.1808008190451367,3.2332584298483367,1.0022853814071495,36.45027061352515,42.10626757790748,2
40,50,106,32,73.9,83.0,28.455930840511964,809.74,0.3850599572464406,312,32,101.22,81.0,68.59979300260315,4705.9316,0.6777296285576284,2.502242088317871,3.0040740966796875e-05,0.11169302769196339,0.0007319450378417969,0.4198809051763863,0.1762999745317415,3.759240069437189,2.515655040740967,0.0,0.08872200031669772,9.5367431640625e-07,0.37993585735655416,0.1443512557052599,4.282318432861676,4.356028079986572,4.3473780155181885,2956,5061,678.5998496155498,1164.1499731411673,3.604128865798889,1.2673615360415453,3.711840744475888,1.1923885598260997,9.18267726137415,11.501185271104202,2
